tahun,jenis_api,nilai_produksi,jumlah_hari,pelabuhan_kedatangan_id,pelabuhan_keberangkatan_id,kelas_pelabuhan,provinsi,tanggal_berangkat,tanggal_kedatangan,nama_ikan_id,berat
2022,Cantrang,900000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-05,2022-03-05,Cumi-Cumi,18
2022,Cantrang,825000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-06,2022-03-06,Cumi-Cumi,165
2022,Cantrang,900000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-06,2022-03-06,Cumi-Cumi,18
2022,Pancing Ulur,225000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-07,2022-03-07,Cumi-Cumi,45
2022,Pukat cincin dua kapal,570000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-07,2022-03-07,Cumi-Cumi,114
2022,Pancing Tonda,1015000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-08,2022-03-08,Cumi-Cumi,203
2022,Bouke ami,1205000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-08,2022-03-08,Cumi-Cumi,241
2022,Cantrang,675000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-09,2022-03-09,Cumi-Cumi,135
2022,Cantrang,1355000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-09,2022-03-09,Cumi-Cumi,271
2022,Bubu,630000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-11,2022-03-11,Cumi-Cumi,126
2022,Pancing Ulur,600000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-12,2022-03-12,Cumi-Cumi,12
2022,Pancing Ulur,1055000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-12,2022-03-12,Cumi-Cumi,211
2022,Pukat cincin Pelagis Kecil dengan satu kapal,675000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-13,2022-03-13,Cumi-Cumi,135
2022,Pukat cincin dua kapal,1055000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-13,2022-03-13,Cumi-Cumi,211
2022,Pancing Ulur,525000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-14,2022-03-14,Cumi-Cumi,105
2022,Pukat cincin dua kapal,825000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-14,2022-03-14,Cumi-Cumi,165
2022,Cantrang,295000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-15,2022-03-15,Cumi-Cumi,59
2022,Pancing Ulur,520000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-15,2022-03-15,Cumi-Cumi,104
2022,Pukat cincin dua kapal,1355000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-16,2022-03-16,Cumi-Cumi,271
2022,Cantrang,495000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-17,2022-03-17,Cumi-Cumi,99
2022,Pukat cincin dua kapal,900000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-17,2022-03-17,Cumi-Cumi,18
2022,Cantrang,1130000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-18,2022-03-18,Cumi-Cumi,226
2022,Gillnet,375000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-19,2022-03-19,Cumi-Cumi,75
2022,Pukat cincin Pelagis Kecil dengan satu kapal,975000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-19,2022-03-19,Cumi-Cumi,195
2022,Cantrang,1205000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-20,2022-03-20,Cumi-Cumi,241
2022,Pukat cincin Pelagis Kecil dengan satu kapal,780000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-21,2022-03-21,Cumi-Cumi,156
2022,Pancing Ulur,970000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-22,2022-03-22,Cumi-Cumi,194
2022,Gillnet,1105000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-22,2022-03-22,Cumi-Cumi,221
2022,Cantrang,945000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-23,2022-03-23,Cumi-Cumi,189
2022,Cantrang,1220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-23,2022-03-23,Cumi-Cumi,244
2022,Cantrang,760000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-01,2022-04-01,Cumi-Cumi,152
2022,Cantrang,160000,1,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-04-02,2022-04-02,Cumi-Cumi,4
2022,Gillnet,450000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-05,2022-04-05,Cumi-Cumi,9
2022,Pukat cincin satu kapal,525000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-05,2022-04-05,Cumi-Cumi,105
2022,Rawai hanyut,435000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-06,2022-04-06,Cumi-Cumi,87
2022,Jaring Tarik Berkantong,565000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-06,2022-04-06,Cumi-Cumi,113
2022,Bagan perahu,825000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-07,2022-04-07,Cumi-Cumi,165
2022,Cantrang,900000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-07,2022-04-07,Cumi-Cumi,18
2022,Cantrang,600000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-08,2022-04-08,Cumi-Cumi,12
2022,Cantrang,375000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-09,2022-04-09,Cumi-Cumi,75
2022,Jaring insang hanyut,600000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-09,2022-04-09,Cumi-Cumi,12
2022,Payang,450000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-10,2022-04-10,Cumi-Cumi,9
2022,Payang,600000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-10,2022-04-10,Cumi-Cumi,12
2022,Bagan perahu,315000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-11,2022-04-11,Cumi-Cumi,63
2022,Cantrang,375000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-11,2022-04-11,Cumi-Cumi,75
2022,Pancing Ulur,375000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-13,2022-04-13,Cumi-Cumi,75
2022,Gillnet,525000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-13,2022-04-13,Cumi-Cumi,105
2022,Bagan perahu,555000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-10,2022-03-10,Cumi-Cumi,111
2022,Bagan perahu,900000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-04-14,2022-04-14,Cumi-Cumi,18
2022,Cantrang,140000,1,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-06-04,2022-06-04,Cumi-Cumi,4
2022,Bagan perahu,70000,1,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-06-07,2022-06-07,Cumi-Cumi,2
2022,Payang,155000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-08-27,2022-08-28,Cumi-Cumi,31
2022,Pancing Tonda,190000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-08-28,2022-08-29,Cumi-Cumi,38
2022,Cantrang,140000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-08-30,2022-08-31,Cumi-Cumi,28
2022,Cantrang,100000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-04,2022-09-05,Cumi-Cumi,2
2022,Hand Line Tuna,60000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-07,2022-09-08,Cumi-Cumi,12
2022,Cantrang,410000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-09,2022-09-09,Cumi-Cumi,82
2022,Payang,405000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-10,2022-09-10,Cumi-Cumi,81
2022,Cantrang,374000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-14,2022-09-14,Cumi-Cumi,68
2022,Cantrang,374000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-18,2022-09-18,Cumi-Cumi,68
2022,Cantrang,175000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-19,2022-09-19,Cumi-Cumi,35
2022,Cantrang,295000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-20,2022-09-20,Cumi-Cumi,59
2022,Cantrang,145000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-22,2022-09-22,Cumi-Cumi,29
2022,Payang,320000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-23,2022-09-24,Cumi-Cumi,64
2022,Pukat cincin dua kapal,247000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-23,2022-09-24,Kembung Perempuan [RAB],247
2022,Cantrang,225000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-24,2022-09-25,Cumi-Cumi,45
2022,Cantrang,871000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-24,2022-09-25,Kembung Perempuan [RAB],871
2022,Cantrang,245000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-25,2022-09-26,Cumi-Cumi,49
2022,Hand Line Tuna,518000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-25,2022-09-26,Kembung Perempuan [RAB],518
2022,Cantrang,271000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-26,2022-09-27,Kembung Perempuan [RAB],271
2022,Cantrang,225000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-27,2022-09-28,Cumi-Cumi,45
2022,Cantrang,230000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-28,2022-09-29,Cumi-Cumi,46
2022,Cantrang,110000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-29,2022-09-30,Cumi-Cumi,22
2022,Cantrang,955000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-30,2022-09-30,Cumi-Cumi,191
2022,Cantrang,680000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-01,2022-10-01,Cumi-Cumi,136
2022,Cantrang,100000,1,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-10-02,2022-10-02,Cumi-Cumi,5
2022,Cantrang,120000,1,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-10-02,2022-10-02,Cumi-Cumi,6
2022,Cantrang,470000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-01,2022-10-02,Cumi-Cumi,94
2022,Cantrang,420000,1,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-10-02,2022-10-02,Cumi-Cumi,12
2022,Cantrang,275600,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-01,2022-10-02,Kembung Perempuan [RAB],212
2022,Cantrang,160000,1,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-10-03,2022-10-03,Cumi-Cumi,8
2022,Cantrang,490000,1,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-10-03,2022-10-03,Cumi-Cumi,14
2022,Cantrang,452000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-08,2022-10-09,Kembung Perempuan [RAB],565
2022,Cantrang,555000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-11,2022-10-11,Cumi-Cumi,111
2022,Pancing Ulur,800000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-12,2022-10-12,Cumi-Cumi,16
2022,Cantrang,352000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-14,2022-10-14,Cumi-Cumi,64
2022,Pukat cincin satu kapal,70400,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-13,2022-10-14,Kembung Perempuan [RAB],88
2022,Cantrang,135000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-14,2022-10-15,Cumi-Cumi,27
2022,Pengangkut,71000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-14,2022-10-15,Kembung Perempuan [RAB],71
2022,Jaring Tarik Berkantong,160000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-15,2022-10-16,Cumi-Cumi,32
2022,Cantrang,90000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-22,2022-10-23,Cumi-Cumi,18
2022,Cantrang,258500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-11-01,2022-11-01,Cumi-Cumi,47
2022,Cantrang,319000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-01,2022-12-01,Cumi-Cumi,58
2022,Cantrang,75000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-01,2022-12-02,Cumi-Cumi,15
2022,Cantrang,649000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-02,2022-12-02,Cumi-Cumi,118
2022,Cantrang,129000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-01,2022-12-02,Kembung Perempuan [RAB],43
2022,Pengangkut,120000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-02,2022-12-03,Cumi-Cumi,24
2022,Jaring Tarik Berkantong,346500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-03,2022-12-03,Cumi-Cumi,63
2022,Payang,291500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-05,2022-12-05,Cumi-Cumi,53
2022,Jaring Tarik Berkantong,410000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-04,2022-12-04,Cumi-Cumi,82
2022,Pukat cincin dua kapal,665500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-06,2022-12-06,Cumi-Cumi,121
2022,Cantrang,280500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-08,2022-12-08,Cumi-Cumi,51
2022,Cantrang,517000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-09,2022-12-09,Cumi-Cumi,94
2022,Jaring Tarik Berkantong,363000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-11,2022-12-11,Cumi-Cumi,66
2022,Rawai dasar,231000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-12,2022-12-12,Cumi-Cumi,42
2022,Cantrang,517000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-14,2022-12-14,Cumi-Cumi,94
2022,Gillnet,80000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-16,2022-12-17,Cumi-Cumi,16
2022,Cantrang,909000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-01-20,2022-01-22,Kembung Lelaki,505
2022,Jaring insang lainnya,1110600,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-01-22,2022-01-23,Kembung Perempuan [RAB],617
2022,Cantrang,531000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-01-23,2022-01-24,Kembung Perempuan [RAB],295
2022,Pukat cincin dua kapal,624600,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-03-10,2022-03-11,Kembung Perempuan [RAB],347
2022,Cantrang,60000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-08-23,2022-08-24,Cumi-Cumi,12
2022,Pukat cincin Pelagis Kecil dengan satu kapal,105000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-08-24,2022-08-25,Cumi-Cumi,21
2022,Pukat cincin Pelagis Kecil dengan satu kapal,125000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-08-29,2022-08-30,Cumi-Cumi,25
2022,Hand Line Tuna,120000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-08-30,2022-08-31,Cumi-Cumi,24
2022,Pukat Cincin Pelagis Kecil dengan Dua Kapal,95000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-02,2022-09-03,Cumi-Cumi,19
2022,Cantrang,295000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-09,2022-09-09,Cumi-Cumi,59
2022,Pengangkut,60000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-09,2022-09-10,Cumi-Cumi,12
2022,Pukat cincin dua kapal,60000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-14,2022-09-15,Cumi-Cumi,12
2022,Pukat cincin dua kapal,310000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-16,2022-09-16,Cumi-Cumi,62
2022,Pancing Ulur,35000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-20,2022-09-21,Kembung Perempuan [RAB],35
2022,Pukat cincin dua kapal,280000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-23,2022-09-24,Cumi-Cumi,56
2022,Cantrang,306000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-23,2022-09-24,Kembung Perempuan [RAB],306
2022,Cantrang,375000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-24,2022-09-25,Cumi-Cumi,75
2022,Cantrang,682000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-24,2022-09-25,Kembung Perempuan [RAB],682
2022,Pukat cincin dua kapal,290000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-25,2022-09-26,Cumi-Cumi,58
2022,Hand Line Tuna,694000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-25,2022-09-26,Kembung Perempuan [RAB],694
2022,Pukat cincin Pelagis Kecil dengan satu kapal,424000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-26,2022-09-27,Kembung Perempuan [RAB],424
2022,Bagan perahu,320000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-27,2022-09-28,Cumi-Cumi,64
2022,Cantrang,305000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-28,2022-09-29,Cumi-Cumi,61
2022,Cantrang,145000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-29,2022-09-30,Cumi-Cumi,29
2022,Cantrang,825000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-09-30,2022-09-30,Cumi-Cumi,165
2022,Cantrang,210000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-01,2022-10-02,Cumi-Cumi,42
2022,Cantrang,336700,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-01,2022-10-02,Kembung Perempuan [RAB],259
2022,Cantrang,259000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-02,2022-10-03,Kembung Perempuan [RAB],259
2022,Cantrang,145000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-12,2022-10-13,Cumi-Cumi,29
2022,Cantrang,110000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-14,2022-10-15,Cumi-Cumi,22
2022,Cantrang,153000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-14,2022-10-15,Kembung Perempuan [RAB],153
2022,Cantrang,80000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-15,2022-10-16,Cumi-Cumi,16
2022,Cantrang,130000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-21,2022-10-22,Cumi-Cumi,26
2022,Bagan perahu,175000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-22,2022-10-23,Cumi-Cumi,35
2022,Jaring Tarik Berkantong,140000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-10-30,2022-10-31,Cumi-Cumi,28
2022,Rawai hanyut,352000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-02,2022-12-02,Cumi-Cumi,64
2022,Bagan perahu,489500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-02,2022-12-02,Cumi-Cumi,89
2022,Cantrang,561000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-02,2022-12-02,Cumi-Cumi,102
2022,Pancing Ulur,577500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-02,2022-12-02,Cumi-Cumi,105
2022,Jaring insang hanyut,231000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-05,2022-12-05,Cumi-Cumi,42
2022,Jaring insang hanyut,258500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-04,2022-12-04,Cumi-Cumi,47
2022,Bagan perahu,775500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-04,2022-12-04,Cumi-Cumi,141
2022,Pukat cincin Pelagis Kecil dengan satu kapal,445500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-05,2022-12-05,Cumi-Cumi,81
2022,Jaring Tarik Berkantong,95000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-05,2022-12-06,Cumi-Cumi,19
2022,Pancing Ulur,341000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-06,2022-12-06,Cumi-Cumi,62
2022,Pancing Ulur,484000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-06,2022-12-06,Cumi-Cumi,88
2022,Cantrang,742500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-07,2022-12-07,Cumi-Cumi,135
2022,Pancing Ulur,231000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-08,2022-12-08,Cumi-Cumi,42
2022,Pancing Ulur,313500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-08,2022-12-08,Cumi-Cumi,57
2022,Cantrang,649000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-09,2022-12-09,Cumi-Cumi,118
2022,Cantrang,258500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-11,2022-12-11,Cumi-Cumi,47
2022,Cantrang,352000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-11,2022-12-11,Cumi-Cumi,64
2022,Cantrang,324500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-12,2022-12-12,Cumi-Cumi,59
2022,Cantrang,489500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-12,2022-12-12,Cumi-Cumi,89
2022,Cantrang,357500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-14,2022-12-14,Cumi-Cumi,65
2022,Cantrang,401500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-14,2022-12-14,Cumi-Cumi,73
2022,Cantrang,412500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-15,2022-12-15,Cumi-Cumi,75
2022,Cantrang,105000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-16,2022-12-17,Cumi-Cumi,21
2022,Cantrang,680000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-12-18,2022-12-18,Cumi-Cumi,136
2022,Cantrang,50000,4,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-02-21,2022-02-24,Kembung Perempuan [RAB],5
2022,Jaring Tarik Berkantong,325006,6,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-03-06,2022-03-11,Kembung Lelaki,22
2022,Cantrang,75000,8,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-03-23,2022-03-30,Kembung Lelaki,6
2022,Pukat cincin dua kapal,100000,7,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-08-22,2022-08-28,Kembung Perempuan [RAB],5
2022,Payang,275008,24,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-01-15,2022-02-07,Kembung Lelaki,32
2022,Cantrang,94997,15,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-04-13,2022-04-27,Kembung Lelaki,7
2022,Pancing Tonda,150000,16,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-05-14,2022-05-29,Kembung Perempuan [RAB],12
2022,Gillnet,1530000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-08-10,2022-08-11,Kembung Perempuan [RAB],765
2022,Dogol,1530000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-08-20,2022-08-21,Kembung Perempuan [RAB],765
2022,Cantrang,1294000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-08-30,2022-08-31,Kembung Perempuan [RAB],647
2022,Pukat cincin Pelagis Kecil dengan satu kapal,1229990,2,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-11-29,2022-11-30,Kembung Lelaki,94
2022,Dogol,14800050,2,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-01-02,2022-01-03,Kembung Perempuan [RAB],1425
2022,Pancing Ulur,3795000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-01-02,2022-01-04,Cumi-Cumi,759
2022,Pukat cincin Pelagis Kecil dengan satu kapal,723600,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-01-04,2022-01-06,Kembung Perempuan [RAB],402
2022,Pancing Tonda,7233300,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-01-04,2022-01-06,Cumi-Cumi,1269
2022,Pancing Tonda,2946400,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-01-06,2022-01-08,Cumi-Cumi,508
2022,Pancing Tonda,787800,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-01-06,2022-01-08,Kembung Perempuan [RAB],606
2022,Cantrang,540000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-01-09,2022-01-10,Cumi-Cumi,12
2022,Cantrang,10044000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-01-25,2022-01-27,Cumi-Cumi,2232
2022,Cantrang,8240000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-01-30,2022-02-01,Cumi-Cumi,206
2022,Cantrang,80000,2,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-02-02,2022-02-03,Bawal Putih,1
2022,Pancing Tonda,19595345,2,PPN. Pekalongan,PPN. Pekalongan,PPN,Jawa Tengah,2022-02-02,2022-02-03,Kembung Perempuan [RAB],847
2022,Cantrang,5108000,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-02-02,2022-02-04,Cumi-Cumi,1277
2022,Jaring Tarik Berkantong,7454400,3,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-02-04,2022-02-06,Cumi-Cumi,1553
2022,Cantrang,21624000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-02-07,2022-02-08,Cumi-Cumi,4505
2022,Jaring Tarik Berkantong,6735000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2022-02-09,2022-02-10,Cumi-Cumi,1347
